id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
96850434,5ADA3044.flac,BCI21,2018,4,20,18,24,Contopus virens,Common Song,23.765333333333334,24.858666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368236,0.42792842094061645,3130
96850435,5ADECCE6.flac,BCI68,2018,4,24,6,21,Contopus virens,Common Song,4.8853333333333335,5.978666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3416258,0.4213767718685753,3156
96850436,5AD834A6.flac,BCI34,2018,4,19,6,18,Contopus virens,Common Song,14.277333333333333,15.370666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3323843,0.3726771791717073,3110
96850437,5ADECCE6.flac,BCI68,2018,4,24,6,21,Contopus virens,Common Song,8.432,9.525333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3416258,0.4125274529666651,3156
96850438,5AD834A6.flac,BCI34,2018,4,19,6,18,Contopus virens,Common Song,36.501333333333335,37.59466666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3323843,0.3449662873314935,3110
96850439,5ADECCE6.flac,BCI68,2018,4,24,6,21,Contopus virens,Common Song,21.989333333333335,23.082666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3416258,0.4016074183486716,3156
96850440,5AD834A6.flac,BCI34,2018,4,19,6,18,Contopus virens,Common Song,22.8,23.893333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3323843,0.3349488196187827,3110
96850441,5AE8120B.flac,BCI78,2018,5,1,7,6,Contopus virens,Common Song,17.792,18.88533333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483174,0.4399741305085579,3206
96850442,5AD9800F.flac,BCI15,2018,4,20,5,52,Contopus virens,Common Song,40.32533333333333,41.41866666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3308598,0.23909259295189755,3104
96850443,5ADF39C2.flac,BCI79,2018,4,24,14,5,Contopus virens,Common Song,19.728,20.82133333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3642523,0.4085248949850362,3216
96850444,5AE8120B.flac,BCI78,2018,5,1,7,6,Contopus virens,Common Song,57.76,58.85333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483174,0.4062739148336336,3206
96850445,5ADF39C2.flac,BCI79,2018,4,24,14,5,Contopus virens,Common Song,15.578666666666667,16.672,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3642523,0.40744676028374704,3216
96850446,5AE8120B.flac,BCI78,2018,5,1,7,6,Contopus virens,Common Song,20.586666666666666,21.68,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483174,0.40086921317608254,3206
96850447,5AD9800F.flac,BCI15,2018,4,20,5,52,Contopus virens,Common Song,33.49333333333333,34.586666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3308598,0.22729884279089216,3104
96850448,5ADF39C2.flac,BCI79,2018,4,24,14,5,Contopus virens,Common Song,9.488,10.581333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3642523,0.4006360292878425,3216
96850449,5AD83265.flac,BCI54,2018,4,19,6,8,Contopus virens,Common Song,3.8293333333333335,4.922666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634888,0.3457892449787718,3212
96850450,5ADAD0F4.flac,BCI76,2018,4,21,5,49,Contopus virens,Common Song,53.86666666666667,54.96,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625042,0.2538827717413597,3340
96850451,5ADD72D0.flac,BCI02,2018,4,23,5,44,Contopus virens,Common Song,32.74666666666667,33.84,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368280,0.27787449447274865,3127
96850452,5AD83265.flac,BCI54,2018,4,19,6,8,Contopus virens,Common Song,17.24266666666667,18.336,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634888,0.3215239378089159,3212
96850453,5AE4113D.flac,BCI32_2,2018,4,28,6,14,Contopus virens,Common Song,38.37866666666667,39.472,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446504,0.21501747205850139,3165
96850454,5ADAD0F4.flac,BCI76,2018,4,21,5,49,Contopus virens,Common Song,45.92,47.013333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625042,0.2451088786102913,3340
96850455,5ADD72D0.flac,BCI02,2018,4,23,5,44,Contopus virens,Common Song,12.634666666666666,13.728,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368280,0.2652008116699267,3127
96850456,5AD83265.flac,BCI54,2018,4,19,6,8,Contopus virens,Common Song,54.101333333333336,55.19466666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634888,0.28740839914138827,3212
96850457,5AD70EC5.flac,BCI38,2018,4,18,9,24,Contopus virens,Common Song,47.456,48.54933333333334,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324383,0.6152089389187303,3115
96850458,5ADAD0F4.flac,BCI76,2018,4,21,5,49,Contopus virens,Common Song,51.285333333333334,52.37866666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625042,0.23021165462441154,3340
96850459,5ADC5B17.flac,BCI04,2018,4,22,9,51,Contopus virens,Common Song,54.522666666666666,55.616,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3416443,0.5822052362438039,3152
96850460,5ADD72D0.flac,BCI02,2018,4,23,5,44,Contopus virens,Common Song,3.1413333333333333,4.234666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368280,0.25327869331212643,3127
96850461,5AD70EC5.flac,BCI38,2018,4,18,9,24,Contopus virens,Common Song,54.36266666666667,55.456,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324383,0.61360574084203,3115
96850462,5ADC5B17.flac,BCI04,2018,4,22,9,51,Contopus virens,Common Song,58.38933333333333,59.48266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3416443,0.49020228216372874,3152
96850463,5ADC5B17.flac,BCI04,2018,4,22,9,51,Contopus virens,Common Song,51.792,52.885333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3416443,0.3988399457919777,3152
96850464,5AD70EC5.flac,BCI38,2018,4,18,9,24,Contopus virens,Common Song,24.592,25.685333333333332,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324383,0.610532596488576,3115
96850465,5AD5903F.flac,BCI15,2018,4,17,6,12,Contopus virens,Common Song,16.138666666666666,17.232,2718.75,4781.25,24000,not present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3309235,0.2835244976217635,3104
96850466,5AE017D7.flac,BCI50,2018,4,25,5,53,Contopus virens,Common Song,4.181333333333333,5.274666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3391446,0.3608874074598481,3145
96850467,5AD5903F.flac,BCI15,2018,4,17,6,12,Contopus virens,Common Song,3.424,4.517333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3309235,0.28239238469880457,3104
96850468,5ADEC942.flac,BCI79,2018,4,24,6,5,Contopus virens,Common Song,10.416,11.509333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3642734,0.30589084096348634,3216
96850469,5AE017D7.flac,BCI50,2018,4,25,5,53,Contopus virens,Common Song,21.994666666666667,23.088,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3391446,0.355483934030662,3145
96850470,5AD5903F.flac,BCI15,2018,4,17,6,12,Contopus virens,Common Song,18.501333333333335,19.594666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3309235,0.2657478428549804,3104
96850471,5AE017D7.flac,BCI50,2018,4,25,5,53,Contopus virens,Common Song,17.141333333333332,18.234666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3391446,0.34388524635297474,3145
96850472,5ADEC942.flac,BCI79,2018,4,24,6,5,Contopus virens,Common Song,50.976,52.06933333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3642734,0.24072325652353915,3216
96850473,5AE40EE5.flac,BCI32_2,2018,4,28,6,4,Contopus virens,Common Song,37.541333333333334,38.63466666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446505,0.4016849114151988,3165
96850474,5ADEC942.flac,BCI79,2018,4,24,6,5,Contopus virens,Common Song,15.285333333333334,16.378666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3642734,0.22800355956586565,3216
96850475,5AD8300D.flac,BCI54,2018,4,19,5,58,Contopus virens,Common Song,46.848,47.94133333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634897,0.20690339093614968,3212
96850476,5AE40EE5.flac,BCI32_2,2018,4,28,6,4,Contopus virens,Common Song,55.85066666666667,56.944,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446505,0.2747928605904584,3165
96850477,5AD8300D.flac,BCI54,2018,4,19,5,58,Contopus virens,Common Song,25.456,26.549333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634897,0.2009992389152636,3212
96850478,5AD75BEA.flac,BCI24,2018,4,18,14,53,Contopus virens,Common Song,34.154666666666664,35.248,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368433,0.6023846218661955,3131
96850479,5AE2D348.flac,BCI73,2018,4,27,7,37,Contopus virens,Common Song,19.829333333333334,20.922666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625073,0.23925755561129428,3208
96850480,5AE40EE5.flac,BCI32_2,2018,4,28,6,4,Contopus virens,Common Song,14.528,15.621333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446505,0.25045783928104154,3165
96850481,5AD75BEA.flac,BCI24,2018,4,18,14,53,Contopus virens,Common Song,42.218666666666664,43.312,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368433,0.5908738279824949,3131
96850482,5AE2D348.flac,BCI73,2018,4,27,7,37,Contopus virens,Common Song,4.234666666666667,5.328,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625073,0.21050403368751044,3208
96850483,5ADB059D.flac,BCI38,2018,4,21,9,34,Contopus virens,Common Song,0.048,1.1413333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324488,0.38218803477459823,3115
96850484,5AD75BEA.flac,BCI24,2018,4,18,14,53,Contopus virens,Common Song,14.314666666666668,15.408,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368433,0.5683601918077351,3131
96850485,5ADB059D.flac,BCI38,2018,4,21,9,34,Contopus virens,Common Song,6.8533333333333335,7.946666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324488,0.36182332560547537,3115
96850486,5ADB059D.flac,BCI38,2018,4,21,9,34,Contopus virens,Common Song,46.74133333333333,47.834666666666664,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324488,0.3557976710994561,3115
96850487,5AE4859C.flac,BCI03_2,2018,4,28,14,30,Contopus virens,Common Song,17.24266666666667,18.336,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446712,0.31080152438213055,3163
96850488,5ADC44AE.flac,BCI64,2018,4,22,8,15,Contopus virens,Common Song,16.784,17.877333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634960,0.48073980551687145,3214
96850489,5AE2DFE8.flac,BCI63,2018,4,27,8,31,Contopus virens,Common Song,17.11466666666667,18.208,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625100,0.5460393160708532,3210
96850490,5ADDAA53.flac,BCI70,2018,4,23,9,41,Contopus virens,Common Song,27.962666666666667,29.056,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3417446,0.5453714158977329,3159
96850491,5AD9A12A.flac,BCI24,2018,4,20,8,13,Contopus virens,Common Song,37.882666666666665,38.976,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368670,0.3960183100773886,3131
96850492,5ADC44AE.flac,BCI64,2018,4,22,8,15,Contopus virens,Common Song,9.141333333333334,10.234666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634960,0.42763806405226273,3214
96850493,5AE4859C.flac,BCI03_2,2018,4,28,14,30,Contopus virens,Common Song,21.162666666666667,22.256,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446712,0.2798083596466154,3163
96850494,5ADDAA53.flac,BCI70,2018,4,23,9,41,Contopus virens,Common Song,33.776,34.86933333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3417446,0.5301485292288021,3159
96850495,5AE2DFE8.flac,BCI63,2018,4,27,8,31,Contopus virens,Common Song,48.053333333333335,49.14666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625100,0.5236787295596007,3210
96850496,5AE0BA90.flac,BCI72,2018,4,25,17,27,Contopus virens,Common Song,29.072,30.165333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483513,0.4449480291383878,3205
96850497,5AD9BDDB.flac,BCI36,2018,4,20,10,15,Contopus virens,Common Song,57.13066666666667,58.224,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324547,0.41388006645382114,3113
96850498,5AE4859C.flac,BCI03_2,2018,4,28,14,30,Contopus virens,Common Song,6.693333333333333,7.786666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446712,0.279203279150416,3163
96850499,5AD9A12A.flac,BCI24,2018,4,20,8,13,Contopus virens,Common Song,49.82933333333333,50.922666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368670,0.39110272494947496,3131
96850500,5AE2DFE8.flac,BCI63,2018,4,27,8,31,Contopus virens,Common Song,18.78933333333333,19.882666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625100,0.5134539319755542,3210
96850501,5ADDAA53.flac,BCI70,2018,4,23,9,41,Contopus virens,Common Song,57.525333333333336,58.61866666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3417446,0.5232746115065636,3159
96850502,5AD9BDDB.flac,BCI36,2018,4,20,10,15,Contopus virens,Common Song,47.013333333333335,48.10666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324547,0.41230977677848707,3113
96850503,5AE0BA90.flac,BCI72,2018,4,25,17,27,Contopus virens,Common Song,38.538666666666664,39.632,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483513,0.4229812147158193,3205
96850504,5ADC44AE.flac,BCI64,2018,4,22,8,15,Contopus virens,Common Song,27.904,28.997333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634960,0.42255922892163716,3214
96850505,5AD9A12A.flac,BCI24,2018,4,20,8,13,Contopus virens,Common Song,57.536,58.629333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3368670,0.37743159847614105,3131
96850506,5AE0BA90.flac,BCI72,2018,4,25,17,27,Contopus virens,Common Song,35.269333333333336,36.36266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483513,0.40396356130288386,3205
96850507,5AD9BDDB.flac,BCI36,2018,4,20,10,15,Contopus virens,Common Song,40.82666666666667,41.92,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324547,0.4060992489280499,3113
96850508,5ADB4769.flac,BCI17,2018,4,21,14,15,Contopus virens,Common Song,16.005333333333333,17.098666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3391711,0.44545239546795334,3146
96850509,5AD98399.flac,BCI59,2018,4,20,6,7,Contopus virens,Common Song,45.936,47.029333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3643132,0.24743121436918905,3219
96850510,5ADB4769.flac,BCI17,2018,4,21,14,15,Contopus virens,Common Song,5.216,6.309333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3391711,0.4235841860534802,3146
96850511,5AD98399.flac,BCI59,2018,4,20,6,7,Contopus virens,Common Song,0.7946666666666666,1.888,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3643132,0.24393325858633674,3219
96850512,5ADB4769.flac,BCI17,2018,4,21,14,15,Contopus virens,Common Song,22.522666666666666,23.616,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3391711,0.4051938177018331,3146
96850513,5AD98399.flac,BCI59,2018,4,20,6,7,Contopus virens,Common Song,48.949333333333335,50.04266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3643132,0.22914766174978382,3219
96850514,5AE41E7C.flac,BCI03_2,2018,4,28,7,10,Contopus virens,Common Song,36.794666666666664,37.888,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446944,0.2808469526675947,3163
96850515,5ADDAE18.flac,BCI41,2018,4,23,9,57,Contopus virens,Common Song,28.954666666666668,30.048,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3417698,0.45003992744510946,3154
96850516,5ADC2636.flac,BCI64,2018,4,22,6,5,Contopus virens,Common Song,32.474666666666664,33.568,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634978,0.226062395986931,3214
96850517,5AE41E7C.flac,BCI03_2,2018,4,28,7,10,Contopus virens,Common Song,19.498666666666665,20.592,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446944,0.2701730253206402,3163
96850518,5AE2C9E8.flac,BCI73,2018,4,27,6,57,Contopus virens,Common Song,18.96,20.053333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625101,0.39865785982687213,3208
96850519,5AE2C9E8.flac,BCI73,2018,4,27,6,57,Contopus virens,Common Song,35.76,36.85333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625101,0.21830869059351898,3208
96850520,5ADB36A2.flac,BCI24,2018,4,21,13,3,Contopus virens,Common Song,11.557333333333334,12.650666666666666,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3369512,0.57861712714594,3131
96850521,5ADDAE18.flac,BCI41,2018,4,23,9,57,Contopus virens,Common Song,14.576,15.669333333333332,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3417698,0.42724699489828766,3154
96850522,5AE41E7C.flac,BCI03_2,2018,4,28,7,10,Contopus virens,Common Song,2.7146666666666666,3.808,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3446944,0.2554537767820651,3163
96850523,5ADDA4B2.flac,BCI77,2018,4,23,9,17,Contopus virens,Common Song,53.25333333333333,54.346666666666664,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483656,0.4290098633690057,3204
96850524,5ADF2089.flac,BCI33,2018,4,24,12,18,Contopus virens,Common Song,31.12,32.21333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324570,0.4287821411365372,3109
96850525,5AE2C9E8.flac,BCI73,2018,4,27,6,57,Contopus virens,Common Song,25.04,26.133333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625101,0.2151570934456162,3208
96850526,5ADB36A2.flac,BCI24,2018,4,21,13,3,Contopus virens,Common Song,15.445333333333334,16.538666666666668,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3369512,0.5771026636598559,3131
96850527,5ADC2636.flac,BCI64,2018,4,22,6,5,Contopus virens,Common Song,42.074666666666666,43.168,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634978,0.21607030857002069,3214
96850528,5ADDAE18.flac,BCI41,2018,4,23,9,57,Contopus virens,Common Song,33.40266666666667,34.496,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3417698,0.41390525669681205,3154
96850529,5ADC23EB.flac,BCI10,2018,4,22,5,55,Contopus virens,Common Song,29.173333333333332,30.266666666666666,2718.75,4781.25,24000,not present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3309799,0.26224260589567805,3099
96850530,5ADDA4B2.flac,BCI77,2018,4,23,9,17,Contopus virens,Common Song,46.128,47.221333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483656,0.4277136013030205,3204
96850531,5ADF2089.flac,BCI33,2018,4,24,12,18,Contopus virens,Common Song,34.48,35.57333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324570,0.4172252534812145,3109
96850532,5ADB36A2.flac,BCI24,2018,4,21,13,3,Contopus virens,Common Song,19.605333333333334,20.698666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3369512,0.5188900387381563,3131
96850533,5ADC2636.flac,BCI64,2018,4,22,6,5,Contopus virens,Common Song,21.461333333333332,22.554666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3634978,0.20884192705462495,3214
96850534,5ADDA4B2.flac,BCI77,2018,4,23,9,17,Contopus virens,Common Song,42.053333333333335,43.14666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3483656,0.41332215470482375,3204
96850535,5ADF2089.flac,BCI33,2018,4,24,12,18,Contopus virens,Common Song,15.109333333333334,16.202666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3324570,0.3976900826802192,3109
96850536,5ADC23EB.flac,BCI10,2018,4,22,5,55,Contopus virens,Common Song,32.037333333333336,33.13066666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3309799,0.22898230963707003,3099
96850537,5ADC23EB.flac,BCI10,2018,4,22,5,55,Contopus virens,Common Song,30.357333333333333,31.450666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3309799,0.2222305670290748,3099
96850538,5AD98141.flac,BCI59,2018,4,20,5,57,Contopus virens,Common Song,25.301333333333332,26.394666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3643143,0.24919122844003821,3219
96850539,5AD98141.flac,BCI59,2018,4,20,5,57,Contopus virens,Common Song,47.78666666666667,48.88,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3643143,0.23355864012228553,3219
96850540,5AD874F3.flac,BCI61,2018,4,19,10,52,Contopus virens,Common Song,43.989333333333335,45.08266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3447132,0.5002621082460548,3160
96850541,5AD98141.flac,BCI59,2018,4,20,5,57,Contopus virens,Common Song,31.76,32.85333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3643143,0.22331017106971993,3219
96850542,5AD874F3.flac,BCI61,2018,4,19,10,52,Contopus virens,Common Song,49.12,50.21333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3447132,0.464936836523099,3160
96850543,5ADB6402.flac,BCI01,2018,4,21,16,17,Contopus virens,Common Song,55.989333333333335,57.08266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3369614,0.4036393341270438,3126
96850544,5ADCCE03.flac,BCI70,2018,4,22,18,1,Contopus virens,Common Song,53.67466666666667,54.768,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3418544,0.6061865692397856,3159
96850545,5AD874F3.flac,BCI61,2018,4,19,10,52,Contopus virens,Common Song,30.496,31.589333333333332,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3447132,0.46138405753695305,3160
96850546,5AE2CFF9.flac,BCI75,2018,4,27,7,23,Contopus virens,Common Song,56.23466666666667,57.328,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3625178,0.4841395237547188,3209
